Document Type,Authors,Title,Journal,Year,Citations,Keywords,DOI,Affiliations,References
J,"['Liu, J']",Neuronal motifs reveal backbone structure and influential neurons of,JOURNAL OF COMPLEX NETWORKS,2023,0,"['motifs; neural network; backbone; influential neuron; C; elegans; neural', 'ELECTRICAL SYNAPSES; NERVOUS-SYSTEM; COMPLEX; DYNAMICS']",10.1093/comnet/cnad013,"['Huo, H; Fang, T (corresponding author), Shanghai Jiao Tong Univ, Dept Automat, Shanghai 200240, Peoples R China.; Huo, H; Fang, T (corresponding author), Minist Educ, Key Lab Syst Control & Informat Proc, Shanghai 200240, Peoples R China.; Li, ZY (corresponding author), Univ Queensland, Queensland Brain Inst, Brisbane, Qld 4072, Australia.']","['Albert R, 2002, REV MOD PHYS, V74, P47, DOI 10.1103/RevModPhys.74.47']"
J,"['MacCarron, P']",Correlation distances in social networks,JOURNAL OF COMPLEX NETWORKS,2023,0,"['social networks; assortativity; correlation distances', ""WEB (WWW'13 COMPANION), P1343"", 'COMMUNITY STRUCTURE; ASSORTATIVITY']",10.1093/comnet/cnad016,"['MacCarron, P (corresponding author), Univ Limerick, Dept Math & Stat, MACSI, Limerick V94 T9PX, Ireland.']","['Allen-Perkins A, 2017, APPL MATH COMPUT, V311, P262, DOI 10.1016/j.amc.2017.05.025']"
J,"['Yin, RR']",A distributed adaptive routing against selective forwarding attack in,JOURNAL OF COMPLEX NETWORKS,2023,0,"['scale-free network; selective forwarding attack; cascading failure;', 'INTERNET; PROTOCOL; SCHEME; SECURE; MODEL']",10.1093/comnet/cnad021,"['Yin, RR (corresponding author), Yanshan Univ, Sch Informat Sci & Engn, Qinhuangdao 066004, Peoples R China.']","['Baiad R, 2016, VEH COMMUN, V5, P9, DOI 10.1016/j.vehcom.2016.09.001']"
J,"['Zheng, YM']",A multi-level generative framework for community detection in attributed,JOURNAL OF COMPLEX NETWORKS,2023,0,"['multi-level strategy; generative model; attributed networks; community', 'WEB CONFERENCE 2018 (WWW 2018), P1299, DOI 10.1145/3184558.3191570', 'SCHEME']",10.1093/comnet/cnad020,"['Jia, CY (corresponding author), Beijing Jiaotong Univ, Sch Comp & Informat Technol, Beijing 100044, Peoples R China.']","['[Anonymous], 2010, Proceedings of the 2010 SIAM international conference on data mining']"
J,"['Benzi, M']","Structural analysis of water networks (vol 11, cnad001, 2023)",JOURNAL OF COMPLEX NETWORKS,2023,0,[],10.1093/comnet/cnad008,[],"['BENZI M, 2023, J COMPLEX NETW, V11']"
J,"['Guzman, GEC']",A fast algorithm to approximate the spectral density of locally,JOURNAL OF COMPLEX NETWORKS,2023,0,"['random networks; spectral density; assortativity; locally tree-like', 'LAPLACIAN; GRAPHS']",10.1093/comnet/cnad005,"['Fujita, A (corresponding author), Univ Sao Paulo, Inst Math & Stat, Dept Comp Sci, Rua Matao 1010, BR-05508090 Sao Paulo, SP, Brazil.']","['Adamic LA, 2001, PHYS REV E, V64, DOI 10.1103/PhysRevE.64.046135']"
J,"['Gao, M']",Detection of oceanic Rossby waves in the extratropics by complex,JOURNAL OF COMPLEX NETWORKS,2023,0,"['sea level anomalies; climate network; cross-correlation; directed graph;', 'PACIFIC']",10.1093/comnet/cnad003,"['Gao, M (corresponding author), Yantai Univ, Sch Math & Informat Sci, Yantai 264005, Peoples R China.']","['Albert R, 2002, REV MOD PHYS, V74, P47, DOI 10.1103/RevModPhys.74.47']"
J,"['Keller-Ressel, M']",Strain-minimizing hyperbolic network embeddings with landmarks,JOURNAL OF COMPLEX NETWORKS,2022,0,['network embedding; hyperbolic embedding; dimensionality reduction;'],10.1093/comnet/cnad002,"['Keller-Ressel, M (corresponding author), Tech Univ Dresden, Inst Math Stochast, D-01062 Dresden, Germany.']","['[Anonymous], 2004, Matrix Analysis for Scientists and Engineers']"
J,"['Nejad, MA']",The role of network topological structure and semantic features in,JOURNAL OF COMPLEX NETWORKS,2022,0,"['semantic networking; random-walk model; spreading activation; verbal', 'RES, V14, P206, DOI 10.1080/13811118.2010.494133', 'INFORMATION-PROCESSING MECHANISMS']",10.1093/comnet/cnac056,"['Nejad, SA (corresponding author), Univ Estadual Paulista, Inst Fis Teor, Sao Paulo, Brazil.']","['AlTaie MZ, 2017, ADV INFORM KNOWL PRO, P1, DOI 10.1007/978-3-319-53004-8']"
J,"['Guzman, GEC']",Efficient eigenvalue counts for tree-like networks,JOURNAL OF COMPLEX NETWORKS,2022,0,"['eigenvalue count; message-passing; locally tree-like; random networks', 'COMPLEX NETWORKS; GRAPHS']",10.1093/comnet/cnac040,"['Fujita, A (corresponding author), Univ Sao Paulo, Inst Math & Stat, Dept Comp Sci, Rua Matao 1010, BR-05508090 Sao Paulo, SP, Brazil.']","['Abu-Ata M, 2016, NETWORKS, V67, P49, DOI 10.1002/net.21631']"
J,"['Milzman, J']",Signed and unsigned partial information decompositions of continuous,JOURNAL OF COMPLEX NETWORKS,"AND INFORMATION THEORY , SECOND EDITION, P395, DOI 10.1007/978-1-4419-7970-4",0,"['information theory; synergy networks; partial information decomposition;', 'GENE REGULATORY NETWORKS; SYNERGISTIC ACTIVATION; EXPRESSION; INFERENCE;', 'apportions information into redundant, synergistic and unique information atoms within the source-bivariate PID framework. Both our simulation experiments and analytic inquiry indicate that the atoms of the I-boolean AND(PM) PID have a non-specific sensitivity to high predictor-target mutual information, regardless of whether or not the predictors are truly interacting. By contrast, the I-boolean AND(min) PID is quite specific, although simulations suggest that it lacks sensitivity.']",10.1093/comnet/cnac026,"['Milzman, J (corresponding author), DEVCOM Army Res Lab, Computat & Informat Sci Directorate, 2800 Powder Mill Rd, Adelphi, MD 20783 USA.']","['Ince RAA, 2017, Arxiv, DOI arXiv:1702.01591']"
J,"['Sakiyama, T']",Variation in network evolution through competitive progress via link,JOURNAL OF COMPLEX NETWORKS,2022,0,"['link evolution; network evolution; connection; disconnection', 'COOPERATION; EMERGENCE']",10.1093/comnet/cnac044,"['Sakiyama, T (corresponding author), Soka Univ, Dept Informat Syst Sci, Fac Sci & Engn, 1 Chome 236 Tangimachi, Hachioji, Tokyo 1928577, Japan.']","['Allen B, 2017, NATURE, V544, P227, DOI 10.1038/nature21723']"
J,"['Xiao, JS']",Estimating the number of communities in the stochastic block model with,JOURNAL OF COMPLEX NETWORKS,2022,0,"['stochastic block model; community detection; Matrix-Forest index;', 'CONSISTENCY; BLOCKMODELS; NETWORKS; GRAPHS', 'D, V11, P1074, DOI 10.1109/43.159993']",10.1093/comnet/cnac042,"['Ye, F (corresponding author), Capital Univ Econ & Business, Sch Stat, 121 Zhangjialukou, Beijing 100070, Peoples R China.']","['Abbe E, 2018, FOUND TRENDS COMMUN, V14, P1, DOI 10.1561/0100000067']"
J,"['Arora, V']",Investigating cognitive ability using action-based models of structural,JOURNAL OF COMPLEX NETWORKS,2022,0,['GENERATIVE MODELS; HUMAN CONNECTOME; ARCHITECTURE; VARIABILITY;'],10.1093/comnet/cnac037,"['Ventresca, M (corresponding author), Purdue Univ, Sch Ind Engn, 315 North Grant St, W Lafayette, IN 47907 USA.']","['Achard S, 2007, PLOS COMPUT BIOL, V3, P174, DOI 10.1371/journal.pcbi.0030017']"
J,"['Jeong, W']",Universal behaviour of the growth method and importance of local hubs in,JOURNAL OF COMPLEX NETWORKS,2022,0,"['universal behaviour; attack tolerance; overload cascading failure; local', ""WEB (WWW'13 COMPANION), P1343"", 'COMPLEX NETWORKS; DYNAMICS; INTERNET']",10.1093/comnet/cnac028,"['Yu, U (corresponding author), Gwangju Inst Sci & Technol, Dept Phys & Photon Sci, Cheomdangwagi Ro 123, Gwangju 61005, South Korea.']","['Albert R, 2004, PHYS REV E, V69, DOI 10.1103/PhysRevE.69.025103']"
J,"['Sun, CA']",Online dynamic rumour propagation model considering punishment mechanism,JOURNAL OF COMPLEX NETWORKS,2022,0,['punishment mechanism; dynamic rumour propagation model; vigilance;'],10.1093/comnet/cnac038,"['Qiu, LQ (corresponding author), Shandong Univ Sci & Technol, Shandong Prov Key Lab Wisdom Mine Informat Techno, Coll Comp Sci & Engn, Qingdao 266590, Shandong, Peoples R China.']","['Chang Z., 2021, DISCRETE DYN NAT SOC, V20, P1, DOI DOI 10.1155/2021/3935750']"
J,"['Sun, J']",Data fusion reconstruction of spatially embedded complex networks,JOURNAL OF COMPLEX NETWORKS,2022,0,"['spatial networks; network reconstruction; sparse optimization', 'MECH, V45, P357, DOI 10.1146/annurev-fluid-011212-140652', 'MECH, V656, P5, DOI 10.1017/S0022112010001217']",10.1093/comnet/cnac032,"['Sun, J; Bollt, EM (corresponding author), Clarkson Univ, Clarkson Ctr Complex Syst Sci, Potsdam, NY 13699 USA.; Bollt, EM (corresponding author), Clarkson Univ, Dept Elect & Comp Engn, Potsdam, NY 13699 USA.']","['AlMomani AR, 2020, CHAOS, V30, DOI 10.1063/1.5133386']"
J,"['Goodloe, O']",Gauging node consistency in accusation-endorsement networks,JOURNAL OF COMPLEX NETWORKS,2022,0,['signed network; PageRank; network motif; link sign prediction'],10.1093/comnet/cnac011,"['Goodloe, O (corresponding author), Georgia Inst Technol, Sch Comp Sci, 266 Ferst Dr, Atlanta, GA 30332 USA.']","['[Anonymous], 2014, SNAP Datasets: Stanford Large Network Dataset Collection']"
J,"['Grindrod, P']",Scaling laws for properties of random graphs that grow via successive,JOURNAL OF COMPLEX NETWORKS,2022,0,"['random graphs; successive growth; scaling laws', 'LIFE']",10.1093/comnet/cnac024,"['Grindrod, P (corresponding author), Univ Oxford, Math Inst, Oxford OX2 6GG, England.']","['[Anonymous], 1998, Random graphs']"
J,"['Alexandre, M']",Risk-dependent centrality in the Brazilian stock market,JOURNAL OF COMPLEX NETWORKS,2022,0,"['risk-dependent centrality; stock market; complex networks', 'NETWORK CENTRALITY']",10.1093/comnet/cnab054,"['Alexandre, M (corresponding author), Univ Sao Paulo, Cent Bank Brazil, SBS Q3 B3, BR-70074900 Brasilia, DF, Brazil.; Alexandre, M (corresponding author), Univ Sao Paulo, Inst Math & Comp Sci, SBS Q3 B3, BR-70074900 Brasilia, DF, Brazil.']","['[Anonymous], 2012, STRUCTURE COMPLEX NE, DOI DOI 10.1093/ACPROF:OSO/9780199591756.001.0001']"
J,"['Chan, SY']",Supernodes: a generalization of the rich-club,JOURNAL OF COMPLEX NETWORKS,2022,0,"['complex networks; rich-club; generalized rich-club; subgraphs', ""WEB (WWW'17), P441, DOI 10.1145/3038912.3052636"", 'NETWORK STRUCTURE; INDUCED SUBGRAPHS; COMPLEX']",10.1093/comnet/cnab052,"['Chan, SY (corresponding author), Deakin Univ, Geelong, Vic, Australia.; Chan, SY (corresponding author), Sch Informat Technol, Fac Sci Engn & Built Environm, Geelong, Vic, Australia.']","['Alstott J., 2014, Scientific reports, V4, P1']"
J,"['Goda, M']",Multivariate Hawkes process analysis of posts on a web service about,JOURNAL OF COMPLEX NETWORKS,2022,0,[],10.1093/comnet/cnab015,"['Goda, M (corresponding author), Univ Tokyo, Grad Sch Math Sci, Meguro Ku, 3-8-1 Komaba, Tokyo 1530041, Japan.; Goda, M (corresponding author), CREST, Japan Sci & Technol, Tokyo, Japan.']","['GODA M, 2021, J COMPLEX NETW, V15, P842']"
J,"['Hajihashemi, M']",Fixation of the Moran process on trees,JOURNAL OF COMPLEX NETWORKS,2022,0,"['the Moran process; trees; fixation time', 'EVOLUTIONARY DYNAMICS; PROBABILITY; GAMES']",10.1093/comnet/cnab055,"['Hajihashemi, M (corresponding author), Isfahan Univ Technol, Dept Phys, Esfahan 8415683111, Iran.']","['Allen B, 2017, NATURE, V544, P227, DOI 10.1038/nature21723']"
,[],,,,0,[],,[],[]
J,"['Okan, OB', 'THEORY; DYNAMICS; CAVITIES;', 'KF, 1989, MACROMOLECULES, V22, P3986, DOI 10.1021/ma00200a030']",Could network structures generated with simple rules imposed on a cubic,JOURNAL OF COMPLEX NETWORKS,2022,0,"['protein structure; residue network; coarse-graining; disordered systems;', 'ORIENTATIONAL ORDER; FOLDED PROTEINS; LANDAU THEORY; DYNAMICS; CAVITIES;', 'STATE COMMUN, V9, P649, DOI 10.1016/0038-1098(71)90237-7']",10.1093/comnet/cnab048,"['Ozisik, R (corresponding author), Rensselaer Polytech Inst, Dept Mat Sci & Engn, Troy, NY 12180 USA.']","['Abeln S, 2014, PLOS ONE, V9, DOI 10.1371/journal.pone.0085185']"
J,"['Singh, V']","Construction and stochastic scale-free modelling of empirical, global,",JOURNAL OF COMPLEX NETWORKS,2022,0,"['SARS-CoV-2; COVID-19; infectious disease; global transmission routes;', 'HUMAN MOBILITY; SPREAD; COVID-19; EPIDEMIOLOGY; CORONAVIRUS; INFLUENZA;', 'MORTAL W, V69, P347, DOI 10.15585/mmwr.mm6912e3']",10.1093/comnet/cnab047,"['Singh, V (corresponding author), Cent Univ Himachal Pradesh, Ctr Computat Biol & Bioinformat, Dharamshala 176215, Himachal Prades, India.']","['[Anonymous], 2007, Global public health security in the 21st century - report']"
J,"['Nishimura, J']",Classically boosted network embeddings,JOURNAL OF COMPLEX NETWORKS,2021,0,"['Network Embeddings; Graph Embeddings; Boosting; AdaBoost; Network', 'WEB (WWW 2015), P1067, DOI 10.1145/2736277.2741093', 'LINK-PREDICTION; MARGIN']",10.1093/comnet/cnac001,"['Nishimura, J (corresponding author), Arizona State Univ, Sch Math & Nat Sci, Glendale, AZ 85306 USA.']","['Adamic LA, 2003, SOC NETWORKS, V25, P211, DOI 10.1016/S0378-8733(03)00009-1']"
J,"['Meena, SS']",Community detection in social networks by incorporating the preferential,JOURNAL OF COMPLEX NETWORKS,2021,0,['online social networks; normalized mutual information (NMI); community'],10.1093/comnet/cnab040,"['Meena, SS (corresponding author), Devi Ahilya Vishwavidyalaya, Inst Engn & Technol, Dept Informat Technol, Khandwa Rd, Indore 452017, Madhya Pradesh, India.']","['Adamic L. A., 2005, LINKKDD 05 P 3 INT W, P36, DOI [DOI 10.1145/1134271.1134277, 10.1145/1134271.1134277]']"
J,"['Barbour, AD']",Estimating the correlation in network disturbance models,JOURNAL OF COMPLEX NETWORKS,2021,0,"['network disturbance; network autocorrelation; maximum likelihood', 'ESTIMATION BIAS']",10.1093/comnet/cnab028,"['Reinert, G (corresponding author), Univ Oxford, Dept Stat, 2429 St Giles, Oxford OX1 3LB, England.']","['[Anonymous], 2013, Matrix Analysis, DOI DOI 10.1093/molbev/msj109']"
J,"['de Souza, ACM']",Connectivity-based time centrality in time-varying graphs,JOURNAL OF COMPLEX NETWORKS,2021,0,['complex networks; dynamic networks; time-varying graphs; time'],10.1093/comnet/cnaa048,"['Vieira, AB (corresponding author), Univ Fed Juiz de Fora UFJF, Comp Sci Dept, Juiz De Fora, Brazil.']","['[Anonymous], 2014, P ACM C WEB SCI, DOI DOI 10.1145/2615569.2615687']"
J,"['Jain, E']",Opinion evolution in society with stubborn agents using Temporal Model,JOURNAL OF COMPLEX NETWORKS,2021,0,"['opinion; temporal network; stubborn agent; threshold value; Page Rank;', 'TEMPORAL NETWO', 'CONSENSUS']",10.1093/comnet/cnab033,"['Singh, A (corresponding author), Natl Inst Technol Delhi, Dept Comp Sci & Engn, New Delhi 110040, India.']","['[Anonymous], 2016, GUIDE TEMPORAL NETWO']"
J,"['Pham, T']",Non-parametric estimation of the preferential attachment function from,JOURNAL OF COMPLEX NETWORKS,2021,0,"['preferential attachment; growing networks; non-parametric estimation', 'POWER-LAW DISTRIBUTIONS; MODEL']",10.1093/comnet/cnab024,"['Pham, T (corresponding author), RIKEN, Ctr Adv Intelligence Project AIP, Math Stat Team, Chuo Ku, 1-4-1 Nihonbashi, Tokyo 1030027, Japan.']","['Adamic L. A., 2005, LINKKDD 05 P 3 INT W, P36, DOI [DOI 10.1145/1134271.1134277, 10.1145/1134271.1134277]']"
J,"['Subasi, O']",Efficient sampling of complex interdependent and multiplex networks,JOURNAL OF COMPLEX NETWORKS,2021,0,"['graph sampling; interdependent networks; multiplex networks; graph', 'COMMUNITY DETECTION; MULTISCALE']",10.1093/comnet/cnab029,"['Subasi, O (corresponding author), Pacific Northwest Natl Lab, Phys & Computat Sci Directorate, 902 Battelle Blvd,POB 999, Richland, WA 99352 USA.']","['[Anonymous], 2013, 2013 IEEE 32 INT PER']"
J,"['Gomide, J']",Consolidating identities in anonymous ego-centred collaboration networks,JOURNAL OF COMPLEX NETWORKS,2021,0,"['Name ambiguity; Anonymous network; Collaboration network; Egonet', 'AUTHOR NAME DISAMBIGUATION; ENTITY RESOLUTION']",10.1093/comnet/cnab013,"['Gomide, J (corresponding author), Fed Univ Rio de Janeiro UFRJ, Syst Engn & Comp Sci Program PESC, Caixa Postal 68511, BR-21941972 Rio De Janeiro, RJ, Brazil.']","['Amancio DR, 2015, SCIENTOMETRICS, V102, P465, DOI 10.1007/s11192-014-1381-9']"
J,"['Guha, P']",Gravity and depth of social media networks,JOURNAL OF COMPLEX NETWORKS,2021,0,"['social media; network topology; statistical depth; gravity equation', 'COMPLEX NETWORKS; COMMUNITY DETECTION; CLASSIFICATION; CENTRALITY;']",10.1093/comnet/cnab016,"['Chakrabarti, AS (corresponding author), IIM Ahmedabad, Econ Area, Ahmadabad 380015, Gujarat, India.', 'grant']","['Acemoglu D, 2013, MATH OPER RES, V38, P1, DOI 10.1287/moor.1120.0570']"
J,"['Józsa, M']",Opportunities and challenges in partitioning the graph measure space of,JOURNAL OF COMPLEX NETWORKS,2021,0,"['real-world networks; network classification; null models; network', 'SCALE-FREE NETWORKS; CENTRALITY; SYNCHRONIZATION; ORGANIZATION;']",10.1093/comnet/cnab006,"['Lazar, ZI (corresponding author), Babes Bolyai Univ, Fac Phys, M Kogalniceanu 1, Cluj Napoca 400084, Romania.']","['Albert R, 2005, J CELL SCI, V118, P4947, DOI 10.1242/jcs.02714']"
J,"['Weedage, L']",Locating highly connected clusters in large networks with HyperLogLog,JOURNAL OF COMPLEX NETWORKS,2021,0,"['hyperloglog; probabilistic counting; network clustering', 'TRIANGLES']",10.1093/comnet/cnab023,"['Weedage, L (corresponding author), Univ Twente, Fac Elect Engn Math & Comp Sci, Drienerlolaan 5, NL-7522 NB Enschede, Netherlands.']","['Alon N, 1997, ALGORITHMICA, V17, P209, DOI 10.1007/BF02523189']"
J,"['Gupta, S']",Equipping SBMs with RBMs: an interpretable approach for analysis of,JOURNAL OF COMPLEX NETWORKS,2021,0,"['interpretability; covariates; stochastic block models; community', 'WEB CONFERENCE (WWW 2020), P1400, DOI 10.1145/3366423.3380214', 'COMMUNITY DETECTION; CONSISTENCY']",10.1093/comnet/cnac009,"['Dukkipati, A (corresponding author), Indian Inst Sci, Dept Comp Sci & Automat, Bangalore 560012, Karnataka, India.', '2012, P14, DOI 10.1007/978-3-642-33275-3_2']","['Airoldi EM, 2008, J MACH LEARN RES, V9, P1981']"
J,"['Smiljanic, J']",Mapping flows on weighted and directed networks with incomplete,JOURNAL OF COMPLEX NETWORKS,2021,0,[],10.1093/comnet/cnac010,"['Smiljanic, J (corresponding author), Umea Univ, Dept Phys, Integrated Sci Lab, SE-90187 Umea, Sweden.; Smiljanic, J (corresponding author), Univ Belgrade, Inst Phys Belgrade, Ctr Study Complex Syst, Comp Sci Lab, Pregrevica 118, Belgrade 11080, Serbia.']","['Smiljanic J, 2021, J COMPLEX NETW, V9, DOI 10.1093/comnet/cnab044']"
J,"['Takagi, K']",Network attributes describe a similarity between deep neural networks,JOURNAL OF COMPLEX NETWORKS,2020,0,"['large scale brain networks; deep neural network; distribution model', 'STATE FUNCTIONAL CONNECTIVITY; SMALL-WORLD; ORGANIZATION; SEGREGATION;']",10.1093/comnet/cnz044,[],"['Achard S, 2006, J NEUROSCI, V26, P63, DOI 10.1523/JNEUROSCI.3874-05.2006']"
J,"['Hazan, A']",A network model of freight data with spatial dependence,JOURNAL OF COMPLEX NETWORKS,2020,0,"['rail; freight; maximum entropy; null model; spatial network', 'MAT FLOW ACC']",10.1093/comnet/cnaa032,"['Hazan, A (corresponding author), Univ Paris Est Creteil, LISSI, F-77567 Lieusaint, France.; Hazan, A (corresponding author), EHESS, CAMS, 54 Bd Raspail, F-75006 Paris, France.']","['Almog A, 2019, FRONT PHYS-LAUSANNE, V7, DOI 10.3389/fphy.2019.00055']"
J,"['Paris, L']",The protein interaction network of the inherited central nervous system,JOURNAL OF COMPLEX NETWORKS,2020,0,"['inherited myelin disorders; network biology; new gene candidates;', 'WHITE-MATTER; MICE; OLIGODENDROCYTES; CYTOSCAPE; TOPOLOGY; RESOURCE;']",10.1093/comnet/cnaa040,"['Ferrara, G (corresponding author), IRCCS Osped Policlin San Martino, Largo Rosanna Benzi 10, I-16132 Genoa, Italy.; Ferrara, G (corresponding author), Univ Genoa, Dept Neurosci Rehabil Ophthalmol Genet & Maternal, Largo P Daneo 3, I-16132 Genoa, Italy.']","['Assenov Y, 2008, BIOINFORMATICS, V24, P282, DOI 10.1093/bioinformatics/btm554']"
